Province/State,Country/Region,Lat,Long,date,USstate,Province/State_Agg,dataIsCurrent,Confirmed,Deaths,Recovered
"Riverside County, CA",US,33.9533,-117.3961,2020-02-28,CA,California,False,0,0,0
"Riverside County, CA",US,33.9533,-117.3961,2020-02-29,CA,California,False,0,0,0
"Riverside County, CA",US,33.9533,-117.3961,2020-03-01,CA,California,False,0,0,0
"Riverside County, CA",US,33.9533,-117.3961,2020-03-02,CA,California,False,0,0,0
"Riverside County, CA",US,33.9533,-117.3961,2020-03-03,CA,California,False,0,0,0
"Riverside County, CA",US,33.9533,-117.3961,2020-03-04,CA,California,False,0,0,0
"Riverside County, CA",US,33.9533,-117.3961,2020-03-05,CA,California,False,0,0,0
"Riverside County, CA",US,33.9533,-117.3961,2020-03-06,CA,California,False,0,0,0
"Riverside County, CA",US,33.9533,-117.3961,2020-03-07,CA,California,False,0,0,0
"Riverside County, CA",US,33.9533,-117.3961,2020-03-08,CA,California,True,1,0,0
"Riverside County, CA",US,33.9533,-117.3961,2020-03-09,CA,California,False,1,0,0
"Riverside County, CA",US,33.9533,-117.3961,2020-03-10,CA,California,False,0,0,0
"Riverside County, CA",US,33.9533,-117.3961,2020-03-11,CA,California,False,0,0,0
"Riverside County, CA",US,33.9533,-117.3961,2020-03-12,CA,California,False,0,0,0
"Riverside County, CA",US,33.9533,-117.3961,2020-03-13,CA,California,False,0,0,0
"Riverside County, CA",US,33.9533,-117.3961,2020-03-14,CA,California,False,0,0,0
"Riverside County, CA",US,33.9533,-117.3961,2020-03-15,CA,California,False,0,0,0
"Riverside County, CA",US,33.9533,-117.3961,2020-03-16,CA,California,False,0,0,0
"Riverside County, CA",US,33.9533,-117.3961,2020-03-17,CA,California,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-01-22,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-01-23,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-01-24,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-01-25,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-01-26,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-01-27,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-01-28,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-01-29,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-01-30,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-01-31,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-01,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-02,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-03,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-04,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-05,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-06,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-07,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-08,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-09,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-10,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-11,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-12,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-13,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-14,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-15,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-16,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-17,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-18,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-19,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-20,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-21,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-22,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-23,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-24,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-25,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-26,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-27,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-28,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-02-29,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-03-01,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-03-02,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-03-03,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-03-04,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-03-05,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-03-06,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-03-07,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-03-08,NH,New Hampshire,True,1,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-03-09,NH,New Hampshire,True,1,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-03-10,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-03-11,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-03-12,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-03-13,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-03-14,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-03-15,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-03-16,NH,New Hampshire,False,0,0,0
"Rockingham County, NH",US,42.9931,-71.0498,2020-03-17,NH,New Hampshire,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-01-22,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-01-23,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-01-24,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-01-25,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-01-26,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-01-27,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-01-28,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-01-29,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-01-30,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-01-31,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-01,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-02,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-03,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-04,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-05,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-06,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-07,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-08,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-09,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-10,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-11,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-12,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-13,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-14,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-15,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-16,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-17,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-18,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-19,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-20,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-21,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-22,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-23,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-24,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-25,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-26,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-27,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-28,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-02-29,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-03-01,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-03-02,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-03-03,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-03-04,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-03-05,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-03-06,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-03-07,NY,New York,True,2,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-03-08,NY,New York,False,2,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-03-09,NY,New York,True,4,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-03-10,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-03-11,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-03-12,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-03-13,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-03-14,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-03-15,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-03-16,NY,New York,False,0,0,0
"Rockland County, NY",US,41.1489,-73.983,2020-03-17,NY,New York,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-22,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-23,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-24,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-25,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-26,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-27,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-28,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-29,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-30,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-31,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-01,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-02,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-03,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-04,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-05,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-06,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-07,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-08,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-09,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-10,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-11,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-12,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-13,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-14,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-15,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-16,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-17,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-18,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-19,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-20,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-21,CA,California,True,1,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-22,CA,California,False,1,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-23,CA,California,False,1,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-24,CA,California,False,1,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-25,CA,California,False,1,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-26,CA,California,False,1,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-27,CA,California,True,2,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-28,CA,California,False,2,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-29,CA,California,False,2,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-01,CA,California,False,2,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-02,CA,California,False,2,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-03,CA,California,False,2,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-04,CA,California,False,2,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-05,CA,California,False,2,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-06,CA,California,False,2,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-07,CA,California,False,2,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-08,CA,California,False,2,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-09,CA,California,False,2,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-10,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-11,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-12,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-13,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-14,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-15,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-16,CA,California,False,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-17,CA,California,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-01-22,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-01-23,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-01-24,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-01-25,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-01-26,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-01-27,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-01-28,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-01-29,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-01-30,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-01-31,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-01,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-02,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-03,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-04,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-05,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-06,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-07,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-08,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-09,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-10,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-11,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-12,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-13,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-14,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-15,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-16,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-17,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-18,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-19,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-20,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-21,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-22,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-23,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-24,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-25,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-26,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-27,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-28,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-02-29,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-03-01,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-03-02,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-03-03,x,Saint Barthelemy,False,0,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-03-04,x,Saint Barthelemy,False,3,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-03-05,x,Saint Barthelemy,False,3,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-03-06,x,Saint Barthelemy,False,3,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-03-07,x,Saint Barthelemy,False,3,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-03-08,x,Saint Barthelemy,False,3,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-03-09,x,Saint Barthelemy,False,1,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-03-10,x,Saint Barthelemy,False,1,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-03-11,x,Saint Barthelemy,True,1,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-03-12,x,Saint Barthelemy,False,1,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-03-13,x,Saint Barthelemy,False,1,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-03-14,x,Saint Barthelemy,True,1,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-03-15,x,Saint Barthelemy,False,1,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-03-16,x,Saint Barthelemy,True,3,0,0
Saint Barthelemy,France,17.9,-62.8333,2020-03-17,x,Saint Barthelemy,False,3,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-22,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-23,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-24,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-25,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-26,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-27,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-28,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-29,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-30,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-01-31,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-01,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-02,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-03,CA,California,True,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-04,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-05,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-06,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-07,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-08,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-09,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-10,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-11,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-12,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-13,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-14,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-15,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-16,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-17,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-18,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-19,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-20,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-21,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-22,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-23,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-24,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-25,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-26,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-27,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-28,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-02-29,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-03-01,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-03-02,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-03-03,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-03-04,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-03-05,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-03-06,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-03-07,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-03-08,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-03-09,CA,California,False,2,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-03-10,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-03-11,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-03-12,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-03-13,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-03-14,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-03-15,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-03-16,CA,California,False,0,0,0
"San Benito, CA",US,36.5761,-120.9876,2020-03-17,CA,California,False,0,0,0
"San Diego County, CA",US,32.7157,-117.1611,2020-01-22,CA,California,False,0,0,0
"San Diego County, CA",US,32.7157,-117.1611,2020-01-23,CA,California,False,0,0,0
"San Diego County, CA",US,32.7157,-117.1611,2020-01-24,CA,California,False,0,0,0
"San Diego County, CA",US,32.7157,-117.1611,2020-01-25,CA,California,False,0,0,0
"San Diego County, CA",US,32.7157,-117.1611,2020-01-26,CA,California,False,0,0,0
"San Diego County, CA",US,32.7157,-117.1611,2020-01-27,CA,California,False,0,0,0
"San Diego County, CA",US,32.7157,-117.1611,2020-01-28,CA,California,False,0,0,0
"San Diego County, CA",US,32.7157,-117.1611,2020-01-29,CA,California,False,0,0,0
"San Diego County, CA",US,32.7157,-117.1611,2020-01-30,CA,California,False,0,0,0
